63.0, 851.7948741424, 866.8789328551, 850.0746710362, 836.1529055865, 847.0423615285, 0.2576361762, 0.610470242, 0.7752109104, -2.0777214898, 4.4561767578, 4.4673919678, 0.2819361389, 0.9877506495, 0.8065094352, 0.2855172952, -0.046456101, 0.2801720997, -0.04904051, -0.0135444045, 1.0140567422, 1.6329100927, 1.446644187, 1.0142155488, 0.2837311029, 0.9336200357, 0.9197152058, 0.4650386274, -0.6471920609, -0.2468308608, -0.5496001045, -0.6416860422, 2.0
531.0, 850.7307222806, 852.2287988907, 852.8745171963, 847.6570888421, 846.5154551971, 0.2472986292, 0.5897646304, 0.7929416233, -1.7117733425, 4.0477215802, 5.3615626583, -0.1422281713, 0.2434396943, 0.7767575979, 0.2519607842, -0.043779706, -0.06713066, -0.0792883398, -0.0759130543, 0.3440997998, 1.0259738366, 0.9861807625, 0.1288903753, -0.295315663, 0.2943253716, 0.5837551753, 0.1850586186, -0.3109596074, -0.617508928, -0.5646324356, -0.4863842031, 2.0
240.0, 846.9080489721, 845.7302551269, 850.6325746194, 846.365644406, 844.8055764223, 0.2530314128, 0.5870496962, 0.7934265137, -1.5427144368, 4.1919962565, 5.3484090169, 0.3582542737, 0.6484811505, 0.5082737506, 0.4201236566, -0.0930729483, 0.1608722756, -0.0868609324, 0.0260355519, 0.5487183531, 0.6686422825, 0.8518176277, 0.7034827272, 0.0907032962, 0.5175364415, 0.3570324381, 0.2373560568, -0.300237149, -0.5892627239, -0.6621335348, -0.5424779455, 2.0
126.0, 825.5424069136, 875.0253616724, 838.0590765537, 819.7050804725, 849.9920200446, 0.264916314, 0.5920410156, 0.7861463759, -1.7549726698, 3.9627075195, 5.2254570855, 0.342163831, 0.5812351704, 0.6908035278, 0.0240681119, -0.4602739016, 0.0577762288, -0.1064310422, -0.3147821327, 0.0731151117, 1.3398484389, 1.5443931421, 0.3334006171, 0.4738281469, 0.5748886665, 1.1174803972, 0.3276710113, -0.6985721389, -0.564325134, -0.7549416622, -0.7657488982, 2.0
189.0, 845.6321035532, 851.5469125601, 853.6080603966, 843.9893892728, 848.4991071652, 0.0812389232, -0.474601463, 0.8659758391, -1.8374944616, 4.565282751, 5.7198955394, 0.2095793039, 0.6335207224, 0.5600783825, 0.3288035691, -0.0035691625, -0.0783962583, -0.1595151673, 0.5223451853, 0.4040461779, 1.4340160688, 1.1882360379, 0.4177102447, 0.3005152345, 0.9792553385, 0.9461686413, 0.3119823337, -0.3319914639, -0.5432878137, -0.4818060299, 0.407690078, 1.0
834.0, 867.0339073768, 866.8272744203, 856.7540142353, 855.4315764598, 852.2184643868, -0.001115587, -0.4363301595, 0.8903876411, -1.9190470378, 5.5826822917, 3.9053853353, 0.5112361908, 0.1294624259, -0.200636511, 0.4455559452, 0.3320853611, -0.1718099515, -0.2824891309, 0.5170358916, 0.950643003, 0.337823242, 0.552041014, 0.9932881991, 0.7981488506, 0.0231356118, -0.1554590762, 0.7910280228, -0.1141370957, -0.6172229052, -0.800771594, 0.3229275048, 1.0
501.0, 863.8207976512, 853.236123892, 849.645912366, 860.8246444311, 848.147837321, 0.0223049588, -0.490149604, 0.8596632216, -1.2029351128, 4.2032114665, 5.4073927138, 0.9777761698, 0.2664796809, -0.0176397367, 0.8511161804, -0.0056781728, -0.1839990169, -0.4528286855, 0.4689257343, 1.4616628091, 0.4314754903, 0.4315683146, 1.4070798556, 1.0756245852, -0.0694762593, 0.0252348188, 1.0351165533, -0.359460185, -0.5588563681, -0.8898458282, 0.3662826022, 1.0
492.0, 849.4754372621, 846.7737387632, 846.9338754507, 846.9700395633, 850.3639510717, 0.2443101671, 0.5906880696, 0.7937282986, -1.4849768745, 4.0175374349, 5.4634687636, 0.8918225765, 0.5448466937, 0.5743790468, 0.6649025877, -0.0001048049, 0.0428866757, -0.2484374245, -0.0184049762, 1.6755774021, 1.3089628219, 1.1768354972, 1.2643797795, 1.0879635811, 0.7139195204, 0.8421877822, 0.7852069338, -0.4001704156, -0.6189758976, -0.7654284437, -0.2516027739, 2.0
960.0, 840.5593144344, 853.7113772661, 851.7173868815, 841.8455904447, 848.1633332081, 0.3247748481, 0.5619066026, 0.7853427463, -1.820602417, 4.0117221409, 5.3197479248, 0.3304484189, 0.1658158402, 0.1010893807, 0.2822638055, 0.0056453701, 0.0658681045, -0.4140239855, 0.0289345686, 0.4695414007, 0.4113845229, 0.5816163818, 0.5035725832, 0.2009545962, 0.1118056079, 0.4263666868, 0.1883723736, -0.5232899984, -0.5615313053, -0.9135237137, -0.5868425369, 2.0
150.0, 860.9331242488, 860.3803890913, 849.7543914012, 851.9498447516, 850.4207748022, 0.2594502767, 0.5926140679, 0.7874111599, -1.6187286377, 4.524714152, 5.5565134684, 0.5064537128, 0.4980253577, 0.2288137476, 0.5422054927, -0.0646618431, 0.1986090938, -0.0737719809, 0.0542709157, 0.4579467177, 1.0678120454, 0.7676389018, 0.4813141823, 0.4221119483, 0.6399800976, 0.1906506941, 0.1094782675, -0.3524212837, -0.4021250109, -0.7637595336, -0.5464175344, 2.0
921.0, 849.3204690004, 854.4862428323, 851.1956427158, 851.7122161083, 850.6480712891, 0.3024631076, 0.5466986762, 0.8029412164, -1.5306684706, 4.2547183567, 5.4435306125, 0.1758302251, 0.631319344, 0.7440292835, 0.1675875063, 0.1439578459, -0.0905045097, -0.1308760271, 0.0943544259, 0.01059185, 1.0828779539, 1.2269320885, 0.3932926854, 0.102742821, 0.670931836, 0.7371739348, 0.6124089162, -0.2792898863, -0.8032857776, -0.7258427739, -0.556343615, 2.0
360.0, 861.9662812062, 842.4293228541, 845.2808290139, 849.7027314015, 843.901567508, 0.2447374132, 0.5852423774, 0.7960069444, -2.0544603136, 4.4167158339, 5.1299201118, 0.615957578, 0.5717011889, 0.1643664439, 0.5275191665, 0.3463974794, 0.1308680401, -0.1135782351, 0.3371974528, 0.8013509909, 1.0318300724, 0.4780888657, 1.0140919685, 0.4082559645, 0.720919311, 0.4383231898, 0.6280813615, -0.0142199251, -0.4463012616, -0.7519079447, 0.0150565331, 2.0
9.0, 848.5404334435, 849.2791372446, 853.3136095879, 844.903727996, 850.2038136018, 0.2578599718, 0.6086357965, 0.7691582574, -6.3179016113, 3.4007008871, 3.0430603028, 1.0238342285, 0.600009342, 0.4629790286, 1.0273090601, 0.1451484536, 0.2245033731, -0.1944198162, 0.2689842582, 1.4396424691, 0.546547393, 0.9693621993, 1.6173567772, 1.1633424362, 0.6219553749, 0.4057002068, 1.2869590521, -0.678652366, -0.3448191981, -0.7253913482, -0.4991237223, 2.0
828.0, 848.0703508426, 853.7010396322, 846.4896201109, 847.0371962327, 845.523622953, 0.2886352539, 0.537173801, 0.8145718045, -1.6669125027, 4.1446431478, 5.3359476725, 0.4371116161, 0.4962887963, 0.5612844229, 0.5001203418, 0.0365347117, 0.0966034258, -0.1514060944, 0.1419056356, 0.8043671449, 1.1136287451, 1.2373632988, 0.4081664682, 0.2492441833, 0.7129525344, 0.627002726, 0.2212232848, -0.4566521247, -0.6208733916, -0.7126654188, -0.5089099705, 2.0
45.0, 874.4364577073, 881.1984597231, 859.1251056378, 859.9258008126, 828.8898252829, 0.4515923394, 0.1176961263, 0.8911675347, -1.695988973, 4.0931362576, 5.1415506999, 0.2520045042, 0.6528553168, -0.0097729062, 0.2952929536, -0.1051563943, 0.930500408, -0.0899978603, 0.0241295131, 0.2239383509, 0.8964349826, 1.0748107831, 0.4429953992, 0.0743297413, 0.6226089795, 0.3088229398, 0.5269087155, -0.6420036157, 0.4183173776, -0.5489978989, -0.3446419338, 0.0
420.0, 798.4944105882, 827.5054016113, 884.3650833521, 817.0033811912, 844.4129763872, 0.0628119575, -0.4928826226, 0.8567470974, -0.9499698215, 4.0358140733, 5.7675255669, 0.5163266063, 0.3734079202, 0.142325302, 0.7529895305, 0.1246849224, -0.0506090236, -0.3222474158, 0.7430119713, 1.80552725, 1.1140848001, 0.8318594297, 1.6273585558, 0.9530573487, 0.7073753079, 0.0341219288, 0.7909654379, -0.3570588032, -0.6154363155, -0.786183695, 0.4447302123, 1.0
372.0, 858.6601875501, 852.9881662222, 853.628719232, 854.8581754244, 851.0974903596, 0.2463616265, 0.5872836643, 0.7949693468, -1.1672125922, 3.938615587, 5.481745402, 0.5862271984, 0.6811975042, 0.3828090628, 0.5759094357, 0.3547923962, 0.1802991678, -0.0644326036, 0.2006770124, 0.9595114986, 1.4019809166, 0.4063109557, 1.0059947769, 0.4621640444, 0.9014202356, 0.1927446723, 0.5345205764, 0.0382826814, -0.4835842947, -0.5621004105, -0.0328228294, 2.0
708.0, 851.6553962903, 840.8589219314, 852.5490753956, 847.7759031638, 849.5632574619, 0.255730523, 0.5605740017, 0.8097466363, -1.2702263726, 4.0528445774, 5.5511135525, 1.3797915776, 0.6835989157, 0.6051676075, 1.269851923, 0.3327338695, -0.1204651222, 0.1223714252, 0.3035346071, 1.2122487227, 0.9054662585, 0.9478149215, 0.9242076477, 1.1751062473, 0.6638915539, 0.59646372, 1.0135563215, -0.1718033651, -0.7751449347, -0.8075766365, -0.2667787572, 2.0
339.0, 854.3829243978, 866.3416904547, 855.5038960775, 847.7500727727, 840.078893417, 0.0375976563, 0.1116875543, 0.9940287272, -1.4858076307, 3.7604183621, 5.3521474203, 0.2822914173, 0.0718340352, 0.3418429196, 0.3458448226, -0.1391632458, -0.1975082904, -0.2587102155, 0.1323990126, 0.6612489919, 1.1137768428, 0.8267816504, 0.5757123629, 0.1901927889, 0.4564568997, 0.1147941301, 0.2949732964, -0.1976767679, -0.5335321824, -0.6185279489, -0.3892204463, 0.0
249.0, 891.4008648212, 876.972855788, 850.4466051933, 883.8536666479, 838.5549918933, -0.0023848922, 0.1118593569, 0.9946153429, -2.0818752712, 4.8247556333, 4.9562920464, -0.1711595431, 0.6978215377, 0.8772067428, 0.4027296404, -0.1148518473, -0.1005413831, -0.1698297709, -0.0625313458, 0.7476856708, 0.9430463712, 1.1898711522, 0.5830325882, 0.1512960568, 0.4844042262, 0.9463845094, 0.3650468886, -0.6192140182, -0.7701271176, -0.8082066178, -0.4752004147, 0.0
129.0, 855.2146152594, 823.8273675381, 791.8977175982, 854.0264869103, 844.9657146747, 0.0841708713, -0.482357449, 0.8613823785, -2.2571648492, 4.587020874, 5.382470025, 0.7540763617, 0.7549748222, 0.496414721, 0.7056311965, 0.2407997052, 0.0129895066, -0.0117213582, 0.4477000634, 1.3193836212, 1.1362678608, 1.0785547495, 1.3194850683, 0.711209774, 0.5275814533, 0.5394947132, 0.8113086224, -0.2459904651, -0.4645105203, -0.6451176802, 0.1792622556, 1.0
798.0, 842.7857611241, 853.5150764661, 851.5572486291, 840.941577618, 850.4259416629, 0.0411783854, -0.456044515, 0.8796929253, -1.407301161, 4.3814086914, 5.5232832167, 0.6517184973, 0.0395569901, 0.0161504528, 0.6636355519, 0.0443703891, -0.040308596, -0.3823471169, 0.5517521699, 0.4965070486, 0.1378287176, 0.0821510876, 0.5352007151, 0.3627951642, -0.4087478121, -0.1382053792, 0.3095010022, -0.0473407507, -0.5469667117, -0.8021174073, 0.4716673295, 1.0
375.0, 864.3786981045, 852.7763687525, 850.9580140725, 861.6821656839, 839.8309357472, 0.043484158, 0.1063481084, 0.994692202, -1.5169609918, 3.9876302083, 5.2808408384, 0.6515744925, 0.8660800457, 0.8321694136, 0.5303499103, 0.077698263, -0.2341186802, -0.153800716, 0.1571898311, 1.2946554025, 1.4060471455, 1.3533196847, 0.8171885014, 0.6762125294, 0.9494890571, 0.8285182118, 0.490629524, -0.5463308692, -0.741758585, -0.7688924869, -0.2719487846, 0.0
801.0, 838.1262308757, 860.9847834661, 844.9295560397, 833.3788866875, 846.179673415, 0.1242607965, 0.1334669325, 0.9862467448, -1.5904829237, 3.8331095378, 5.2674102783, 0.3647325039, 0.0638526293, 0.5893709063, 0.6318066716, -0.099967281, -0.1783715784, -0.0009286441, 0.0831127738, 0.78214552, 0.5142621994, 0.5314984123, 0.9850760698, 0.3522261083, -0.035120563, 0.4279673, 0.4015213251, -0.6367657979, -0.8842809796, -0.6040727099, -0.6083647808, 0.0
60.0, 836.8347911345, 885.8683205629, 620.1253850888, 828.8536689954, 830.7288419283, 0.4022318522, 0.1086357964, 0.9132520888, -2.5300682916, 18.7871381972, 5.2113342285, -0.0807094201, 0.6380119324, 0.9890875816, 0.0129375122, -0.0389283895, 0.9292652011, 0.2954450846, -0.0127083017, 0.4279782772, 1.2692972422, 1.2585526705, 0.6916449666, 0.1492335945, 0.8615331252, 1.3027720849, 0.7095852494, -0.5833916664, 0.520104905, -0.4631737868, -0.19147861, 0.0
513.0, 852.2442939954, 848.8090530787, 847.5692655123, 850.5137579502, 853.5357368665, 0.021556713, -0.4916573984, 0.8585137261, -1.741265191, 3.968661273, 5.111920392, 0.1707397103, 0.196007063, 0.5596882304, 0.499209404, 0.0386109911, -0.074360311, -0.1476932168, 0.4874047637, 0.0711436868, 0.9583028953, 1.1491821209, -0.0705324188, 0.1559767723, 0.4239956836, 0.8225666682, 0.196811974, -0.2392486334, -0.5931231777, -0.6605088512, 0.4601062834, 1.0
357.0, 867.5659821339, 832.0719432342, 803.7015114809, 864.6886455829, 847.4452882424, 0.0893317329, -0.4832695855, 0.8600362142, -1.6004519992, 3.440161811, 5.7185109456, 0.6586624384, 0.3434856733, 0.2568123639, 0.5116966367, 0.2611779173, -0.0450957604, -0.2606242398, 0.4182521602, 1.251821955, 0.5829565624, 1.0097656846, 1.0140864452, 0.8971661528, 0.3257506191, 0.7113338311, 0.7196546594, -0.3319973051, -0.6405946811, -0.7259744605, 0.2980240584, 1.0
786.0, 844.3354930389, 852.3837671524, 846.2210004758, 843.6277802296, 842.2846828363, 0.1206359863, 0.135281033, 0.987250434, -1.6357591417, 3.9390309652, 5.2669949002, 0.9379474521, 0.2801248431, 0.3699510197, 0.8244902492, 0.1732327889, -0.1018727173, -0.1203128348, 0.1359824687, 0.6645601591, -0.0011552603, 0.3803420067, 0.7460217476, 0.4874702096, -0.0246717691, 0.0156021941, 0.551505367, -0.6437897682, -0.8453664779, -0.9252290527, -0.6286786199, 0.0
147.0, 850.6945644281, 801.8676656087, 848.5507632524, 838.5911520934, 843.7362631773, 0.261159261, 0.595831977, 0.7844611274, -1.3084411621, 4.5691596137, 5.3916083442, 0.5000039538, 0.4698199829, 0.329678754, 0.5399132768, -0.1123752842, 0.2168054332, -0.0582583807, 0.0166351829, 0.4887483915, 1.1946252187, 1.0338035226, 0.518043379, 0.3663452864, 0.7047052185, 0.4037665526, 0.0944253405, -0.3834050695, -0.3786412775, -0.6943383018, -0.494043529, 2.0
225.0, 871.4403130947, 877.2156481621, 856.3407553648, 864.0119315905, 841.990231245, 0.0260168005, 0.1196040401, 0.9943689417, -1.4037012171, 3.6774811921, 5.4256693522, 1.0915557146, 0.5646727483, 0.4710075359, 1.0427569151, 0.1229554117, 0.0007625947, -0.4969191849, 0.3375002146, 1.5442817211, 1.0530939897, 1.1915669441, 1.7888557911, 1.2444679737, 0.6974156102, 0.7649323344, 1.4381645918, -0.5579939485, -0.6554197868, -0.8964427114, -0.3548913002, 0.0
369.0, 853.7217055101, 859.8638141339, 858.6136936285, 854.1401320238, 854.4604093111, 0.0909457737, -0.4792277019, 0.8604227702, -0.7721879747, 3.9411078559, 5.8593241373, 0.4506097436, 0.260939459, 0.2524961928, 0.6427356998, -0.1785830458, -0.1075841958, -0.2918900748, 0.5133560896, 0.8327825864, 0.843759795, 1.6168623368, 0.7187053362, 0.2952151398, 0.5676309864, 0.8688641985, 0.3657158017, -0.4358087679, -0.6009634932, -0.7561901808, 0.2811467747, 1.0
957.0, 847.6209239471, 853.4324254745, 851.3816121419, 847.0475236942, 851.0045087766, 0.024045591, -0.4156697591, 0.899138274, -1.354409677, 3.9044161196, 5.3345630787, 0.2284474919, 0.4079838892, 0.3273378313, 0.5445020398, 0.1802167495, -0.1798882981, -0.1767776609, 0.4691837629, 0.4747967819, 0.6641232371, 0.8011283875, 0.2177635381, 0.301534613, 0.6504504879, 0.5232879718, -0.0889561983, 0.1419051091, -0.4601346453, -0.5108395616, 0.5751689076, 1.0
918.0, 850.7720509065, 851.5934096116, 858.1332773062, 852.3889347957, 852.4405947954, 0.0158114963, -0.4140692817, 0.9001159668, -1.6262054443, 3.9805687798, 5.5282677544, 0.1538086236, 0.3177032769, 0.4900684754, 0.1694247723, 0.2749044597, -0.2620605677, -0.1870269626, 0.6992915869, 0.1319010407, 1.4363553127, 1.4417229493, 1.3042144775, -0.0628370345, 0.7341487408, 0.7771367629, 0.3973778188, -0.0566688813, -0.6440739036, -0.7030306856, 0.4816347957, 1.0
933.0, 854.2589447804, 851.7793751252, 851.4849258814, 849.0725105481, 849.49609688, 0.0243191189, -0.4136601201, 0.9003431532, -1.7486035382, 4.2052883572, 5.2718409785, 0.2104893923, 0.2514090489, 0.384925435, 0.6513553858, 0.2112850348, -0.1080173229, -0.3548158804, 0.3201525609, 0.9593509833, 0.9326159557, 0.995347023, 1.0213874181, 0.6250442465, 0.2536999931, 0.271799547, 0.7010170619, -0.0569400092, -0.6206079721, -0.6975152294, 0.4573233227, 1.0
231.0, 849.9661873059, 845.4358066657, 850.2554720365, 850.0230141664, 848.5249344263, 0.2537265354, 0.5857815213, 0.7935587565, -1.4878845215, 4.0196143256, 5.246641371, 0.5635582805, 0.5705474615, 0.3025608957, 0.6482905746, -0.1535345465, 0.1348664363, -0.1011046767, 0.0525384111, 0.7070221901, 0.6011750499, 0.6194468935, 0.8681930701, 0.3898831705, 0.4400125046, 0.2433161338, 0.4790262183, -0.2060761303, -0.6380929549, -0.6806084911, -0.4262602329, 2.0
753.0, 847.6829184508, 854.2021249624, 853.6493882399, 845.9782135792, 843.6381139511, 0.111621998, 0.1329164858, 0.9874832718, -1.5294223361, 3.8790780526, 5.2921945078, 0.3386840423, 0.0032107033, 0.3300772508, 0.448018382, -0.0852552826, -0.2701595028, -0.2424711585, -0.0042539917, -0.0955362829, 0.3479530911, 0.4932515621, 0.2061153899, 0.5799659093, 0.352792124, 0.4210871061, 0.4911341369, -0.8309455911, -0.9152316054, -0.6940056086, -0.6605987549, 0.0
267.0, 849.1293358436, 843.3953192295, 853.5409029447, 846.7065813114, 844.8210770045, 0.2540961372, 0.5924117477, 0.7884713632, -1.6244054724, 4.2162266484, 5.1102588795, 0.2304521452, 0.4608761072, 0.3106981019, 0.1790331155, 0.0727294783, -0.0225668155, 0.0024253429, -0.0276956783, 0.1862460871, 1.024930954, 0.4810486734, 0.4021887084, 0.1384450793, 0.5466566086, 0.2833343247, 0.1065855076, -0.5513059696, -0.5008436044, -0.7350147367, -0.6340192954, 2.0
381.0, 848.597254044, 849.7337286533, 848.0135271121, 848.1220069299, 848.7987224872, 0.2504182038, 0.588921441, 0.7929077148, -1.8638017443, 3.7615260371, 5.4076696325, 0.7074129979, 0.3905843695, 0.4404149453, 0.6990914742, 0.2507260343, -0.0247013352, -0.2341569116, 0.1962794065, 0.9101111491, 0.8236049414, 0.4591725767, 0.8731923699, 0.5999471744, 0.4219337205, 0.3400289913, 0.6202714443, -0.1652002434, -0.7452776234, -0.715247949, -0.3739135663, 2.0
6.0, 845.7715767102, 863.9757690429, 829.0654609876, 833.8696320362, 832.4490473821, 0.4523078071, 0.119869656, 0.8908521864, -1.4189317492, 3.6287434896, 5.4339769152, 0.9058014552, 0.7951886058, 0.4507596691, 0.899668316, 0.3019812058, 1.1292243401, -0.0432172753, 0.4171811541, 1.1507931352, 1.2141501506, 0.6435239315, 1.2420289119, 0.8571351568, 0.7296556234, 0.3386577268, 0.9501471122, -0.4515484174, 0.7304669619, -0.5568091075, -0.3867358764, 0.0
18.0, 877.5772517278, 859.9154702211, 712.2621381711, 857.9524731758, 827.8979985164, 0.4365166558, 0.1250712077, 0.8946533203, -1.8243408203, 4.479437934, 4.2746565077, 1.1268861294, 0.7180553277, 0.9021858573, 1.4737746716, 0.599388659, 1.0836542845, -0.0264191696, 0.6178498268, 1.292287151, 1.1958671014, 1.2299829324, 1.3018914064, 1.025569578, 0.7398474018, 0.9916536609, 1.1890258789, -0.4040791293, 0.4992492894, -0.7142643929, -0.3422931433, 0.0
549.0, 841.4013335399, 859.4712117513, 854.9873203375, 843.1163721329, 842.5429726625, 0.0364515517, -0.4875657823, 0.861328125, -2.1408589681, 4.1787041558, 5.2881791857, 0.6471460859, 0.3608088493, 0.2018114378, 0.5936995546, 0.3091816406, 0.016725874, -0.3054068883, 0.6071919402, 1.1945965687, 0.9271942178, 1.6032233635, 1.1243532499, 0.6397761107, -0.1014705077, 0.491012007, 0.6770347953, -0.1403949111, -0.631392022, -0.636744082, 0.4206253985, 1.0
588.0, 794.5219311836, 862.6688279372, 851.7225545247, 791.5929401104, 841.0293970352, 0.1118333604, 0.1163635254, 0.9895765516, -1.2253655328, 4.5666673449, 5.4227617052, 0.9999300837, 0.5377334555, 0.4559814135, 0.7167868614, 0.3765029311, 0.0035106634, 0.0430016505, 0.2157649646, 1.1132080952, 1.1220715443, 0.9422780871, 0.7811293403, 1.1091160377, 0.6805690527, 0.620331506, 1.0564321677, -0.3178716401, -0.7040516138, -0.6339400212, -0.3104513387, 0.0
477.0, 847.2076666416, 850.9218570024, 854.9356634678, 845.8748920147, 846.7530760154, 0.0286627875, -0.477979872, 0.866587321, -2.2687954373, 4.3905470106, 5.3018866645, -0.0245909474, -0.0601666893, -0.1367515524, 0.5131346484, 0.190293173, -0.1130397196, -0.2761429548, 0.471343557, 0.6318660577, 1.372062246, 0.0076644649, 0.3189796011, -0.0984548628, 0.2091379762, -0.2641202311, -0.3938517471, -0.3479822775, -0.597878774, -0.8689894279, 0.3119609654, 1.0
624.0, 884.2049427521, 856.1341208434, 846.0453647711, 879.0908250075, 848.896872496, 0.2470499675, 0.5670471192, 0.8066202799, -4.2185804579, 3.2956102159, 3.7055884467, 0.3863485754, 0.2794567545, 0.2301231275, 0.3473361135, -0.0117698911, -0.0968760823, -0.0974800413, -0.121142827, 0.4115049938, 0.3747944335, 0.4201976558, 0.1918642024, 0.3306575616, 0.347216477, 0.2064598004, 0.24387152, -0.2741620739, -0.7327673634, -0.814299802, -0.4668173095, 2.0
702.0, 880.1601351224, 865.4015236879, 837.5889908228, 864.6524861654, 846.7892338679, 0.2557813856, 0.5592820909, 0.8111775716, -1.5452067057, 3.7774488661, 5.436469184, 1.4257086515, 0.1812701822, 0.4882027209, 1.3166912794, 0.4198839863, 0.0053469154, 0.0604625022, 0.3288833797, 1.0909231504, 0.7884820302, 0.4638877014, 0.9528161883, 1.1808018287, 0.3062252701, 0.2976535261, 1.0897727012, -0.1261360099, -0.789549311, -0.7488197486, -0.2720959485, 2.0
