36,870.5466308594,874.5552743765,863.72264686,854.9201691456,832.5575232873,0.4512736003,0.120598687,0.8920423719,-1.8276638455,3.9913686117,4.9214002821,0.6256140272,0.8643953999,0.7217076421,0.5430873434,0.1116176682,1.0497536659,-0.1801451892,0.2721493046,0.9350307981,1.060612003,1.4247344732,0.7847738862,0.8180875381,0.7762761513,1.1688089371,0.5522891382,-0.5588817894,0.5529380838,-1.106867671,-0.3856909871
39,870.4743112417,888.3530578613,852.2856187087,852.3476116474,831.2144235464,0.4513176812,0.1187303331,0.8916219076,-1.792356703,3.8871086969,5.2682410346,0.3333293895,0.8588452737,0.7217076421,0.3521509568,-0.0784930593,1.0059910218,-0.1801451892,0.1285726801,0.3806472123,0.9188456138,1.4247344732,0.3171822702,0.2220156184,0.7125170628,1.1688089371,0.3238467773,-0.6984604994,0.5324454307,-1.106867671,-0.4944325785
42,874.3331463153,885.3827397273,855.9016614083,858.0402957231,831.596691425,0.4521518283,0.1177842882,0.8908420139,-1.6581895616,3.9377848307,5.2391645643,0.244315212,0.6859321793,0.7217076421,0.2737768193,-0.1260758539,0.9453011552,-0.1801451892,0.0489446223,0.0663089932,0.9089872638,1.4247344732,0.2151702022,0.0190231539,0.7125964165,1.1688089371,0.3907963832,-0.674143672,0.4562803308,-1.106867671,-0.4202457865
45,874.4364577073,881.1984597231,859.1251056378,859.9258008126,828.8898252829,0.4515923394,0.1176961263,0.8911675347,-1.695988973,4.0931362576,5.1415506999,0.2520045042,0.6528553168,-0.0097729062,0.2952929536,-0.1051563943,0.930500408,-0.0899978603,0.0241295131,0.2239383509,0.8964349826,1.0748107831,0.4429953992,0.0743297413,0.6226089795,0.3088229398,0.5269087155,-0.6420036157,0.4183173776,-0.5489978989,-0.3446419338
48,849.7853863056,887.2010904948,858.2830857497,837.7852924054,825.8833492964,0.4550103082,0.1173977322,0.8905537923,-1.4210086399,3.8393402099,5.3052096897,0.2520045042,0.6590639154,0.1388686709,0.2979776859,-0.095775485,0.9368510048,-0.0776862912,0.0291501433,0.2210384011,0.849168698,0.9443830649,0.4407894313,0.0641091764,0.5893625418,0.2678948442,0.5247892737,-0.6421217918,0.4599326452,-0.5538735787,-0.3292084336
51,893.1520628318,881.761527037,849.4031176445,879.907015287,834.3035560021,0.4529554579,0.1163397895,0.8907764576,-1.7260346589,3.9604921694,5.4245616772,0.23844784,0.6588686704,0.8372301062,0.2647609462,-0.1012270674,0.9285117189,0.1284729155,0.0168009077,0.2382160475,0.9553434452,1.0355729858,0.4934251209,0.0531744895,0.6871896585,0.8413637678,0.5743144154,-0.6229185263,0.4908186495,-0.4959917069,-0.2962783873
54,880.7697002704,888.4615415915,855.850010016,864.0739159217,836.4266936474,0.4557393392,0.1137491862,0.8904724121,-1.6955735949,4.0378909641,5.1627349853,0.0015638371,0.5348920028,0.9890875816,0.0840897473,-0.081197987,0.9139016469,0.2118216902,-0.0182248231,0.3378511667,1.1294343074,1.2007025878,0.6222584645,0.0830451114,0.7771965861,1.1422049602,0.6524697145,-0.5968075991,0.5002065897,-0.4796593189,-0.2354803085
57,865.830282358,889.427536402,587.4260367369,849.6304117839,828.383584047,0.4574517144,0.1162245009,0.8921339247,-1.4775000678,6.4524841309,5.5452982585,-0.0750189647,0.6021069487,0.9890875816,0.0237486896,-0.0432726157,0.9083991249,0.2280840824,-0.0168282601,0.4264717996,1.202289025,1.2059849501,0.6944123507,0.149768119,0.8362166087,1.1996012529,0.7108918428,-0.5824375153,0.5041605035,-0.4923901359,-0.1935890962
60,836.8347911345,885.8683205629,620.1253850888,828.8536689954,830.7288419283,0.4022318522,0.1086357964,0.9132520888,-2.5300682916,18.7871381972,5.2113342285,-0.0807094201,0.6380119324,0.9890875816,0.0129375122,-0.0389283895,0.9292652011,0.2954450846,-0.0127083017,0.4279782772,1.2692972422,1.2585526705,0.6916449666,0.1492335945,0.8615331252,1.3027720849,0.7095852494,-0.5833916664,0.520104905,-0.4631737868,-0.19147861
63,874.5811008551,894.6501363119,956.1435147799,862.9891036596,832.3147340432,0.3115743001,0.1064690484,0.9466078016,-1.7038811577,22.8761206733,7.0564439561,-0.0807094201,0.6670625011,0.9890875816,0.0129375122,-0.0389283895,0.9295409719,0.3868962924,-0.0127083017,0.4279782772,1.339197437,1.3869457642,0.6916449666,0.1492335945,0.9231584668,1.4477266073,0.7095852494,-0.5833916664,0.4894571602,-0.4270707766,-0.19147861
66,864.7661289313,905.0178480882,1124.3256233411,849.5064352965,827.681037316,0.1934068468,0.1002841526,0.9756435818,-1.970553928,14.0576426188,4.7049882677,-0.0807094201,0.6719571551,0.9867633184,0.0129375122,-0.0389283895,0.8974281549,0.355108589,-0.0127083017,0.4279782772,1.3225271702,1.4801486731,0.6916449666,0.1492335945,0.8934078813,1.5153001149,0.7095852494,-0.5833916664,0.4145264824,-0.4675593476,-0.19147861
69,880.1084782527,912.4927188189,941.4572221805,862.4312000764,832.412888747,0.1903347439,0.1008323387,0.9788592303,-1.1990582502,3.5980055067,5.3193325467,-0.0807094201,0.7015380263,0.9856011868,0.0129375122,-0.0389283895,0.8764698307,0.3333088756,-0.0127083017,0.4279782772,1.237005949,1.4803375006,0.6916449666,0.1492335945,0.7824634512,1.5091962814,0.7095852494,-0.5833916664,0.344048212,-0.485660553,-0.19147861
72,870.5104722243,906.3867735251,895.5024899214,858.0971171061,826.8648439065,0.1962009006,0.1036749946,0.9780171712,-1.2407345242,3.6877271864,5.3525627984,0.3126744281,0.6951211492,0.9856011868,0.3530120228,0.0508688093,0.8553586801,0.3333088756,0.0599372616,0.7575577497,1.2192045848,1.4803375006,0.9123093287,0.5219070613,0.7363231977,1.5091962814,0.8629169067,-0.6086616516,0.2814869682,-0.485660553,-0.2671763698
75,862.7721385467,896.2102011656,881.3121079665,850.20897968,830.6823472243,0.192586263,0.102577492,0.979103371,-1.4909306279,4.9994913737,5.2993943956,1.0994421244,0.6817784111,0.9856011868,1.0331610441,0.1817941566,0.7729400794,0.3333088756,0.1717782964,1.3376194239,1.1802634001,1.4803375006,1.2204693158,1.128354152,0.7303951184,1.5091962814,1.0393702189,-0.6089790066,0.1834973494,-0.485660553,-0.4069514871
78,879.8915170523,904.7285610101,871.1458615034,864.6938116612,833.1722545135,0.1895955404,0.1049872505,0.978793674,-1.339179145,3.4505462646,5.524113973,1.1057534615,0.6831696828,0.9856011868,1.0331610441,0.2830222696,0.7090397477,0.3333088756,0.2579619885,1.3228453398,1.1087677876,1.4803375006,1.1411262751,1.0470853646,0.639189144,1.5091962814,0.9886590044,-0.4775334895,0.0942753032,-0.485660553,-0.343821168
81,875.7279005784,910.6898655036,867.0803981683,860.5508579352,832.2010904948,0.1948310005,0.1047125922,0.9780748155,-1.5219455295,3.6669582791,5.280702379,1.1072058678,0.6829156478,0.1512260462,1.0331610441,0.2875755132,0.7261427243,-0.2503614972,0.2573831926,1.3298369249,1.0533251762,0.9791036646,1.1108498971,0.990160346,0.5645454725,0.1409293463,0.947502474,-0.4426058034,0.0600739556,-0.827537477,-0.3233258625
84,872.7782483223,900.5339566744,869.2913497534,858.4897155762,833.3788843399,0.1948479546,0.1040852865,0.978752984,-1.6390821669,4.0470292833,5.1340738932,1.064211905,0.6968239546,0.2298693259,0.9813458125,0.2175951848,0.7107402285,-0.2457139144,0.1876671811,1.248398145,0.9887291591,0.860063831,1.0123560826,0.8726619482,0.5447937647,0.1391159197,0.8498268326,-0.4451613724,0.0947543184,-0.8561221361,-0.3445091545
87,871.1871869992,903.2149877304,861.3463893792,854.1969581017,831.1214388334,0.1976691352,0.1033155653,0.977613661,-1.661927965,3.9797380235,5.0617980957,0.7240477801,0.6680301428,0.2803891003,0.7292704185,0.1957883934,0.7040139437,-0.2637360891,0.1842050155,1.1030493577,0.8606389562,0.773461024,0.7624833981,0.5992188454,0.5761806369,0.2474924177,0.6623663306,-0.3992913862,0.1867947728,-0.8431903521,-0.3462756674
90,862.2245679024,892.5993268918,868.9555726663,849.6407439403,833.77148594,0.1907585991,0.1023661296,0.9796922472,-1.8031565348,8.0084906684,5.4485151503,0.6701884866,0.6795148253,0.2894570331,0.7295269569,0.2032650957,0.737021625,-0.2678856154,0.2350377441,1.0012301008,0.7571497361,0.7280463179,0.7108770212,0.5452851454,0.6473206083,0.2261107813,0.650167048,-0.3946055969,0.1988138408,-0.8100331227,-0.3617868523
93,875.7950627253,904.0725066356,862.9477797288,860.4527094915,837.408187475,0.155476888,0.1000343606,0.9853379991,-1.4795769585,7.0489671495,5.4766224049,0.8453747431,0.6440460086,0.28203246,0.9370268782,0.1655708104,0.7450055877,-0.2704303861,0.2098998129,0.9611259699,0.7493489981,0.6269956628,0.7711404562,0.7455259562,0.6700412234,0.2205569744,0.7927158078,-0.4045118292,0.2473207712,-0.8233964245,-0.3436698516
96,886.193758451,907.9778356307,856.862497183,870.3348396497,829.2927590395,0.1582166884,0.1024271647,0.9846598307,-1.1755201551,3.2827334934,5.6719885932,0.9659413099,0.5827213128,0.2549346735,1.0392300288,0.232595558,0.7253548702,-0.2567852289,0.2604690989,0.9928061565,0.8630566001,0.6864069502,0.8667189082,1.0205319325,0.6495632728,0.3454671601,1.0030609171,-0.3575694163,0.2979635993,-0.8174227476,-0.2951053282
99,890.8171292818,895.275192652,861.2275734926,873.7235850799,837.743964562,0.1632758246,0.102355957,0.9838358561,-1.4816538493,3.7321726481,5.453499688,1.0502173106,0.5658257007,0.2480820964,1.0817296108,0.3190772236,0.7209964395,-0.2030531267,0.3395889401,1.0892570416,0.9211458564,0.7441504002,1.0247384906,1.1213880778,0.6416485111,0.408307453,1.0949673653,-0.3333174884,0.3199617068,-0.7960780263,-0.2478135675
102,879.5764074081,885.9664650942,870.779094207,867.9895747258,834.8149672288,0.1611090766,0.102657742,0.983601888,-1.5468682183,4.5733133952,5.1951344808,1.0613077879,0.5621843536,0.1656017254,1.0765066942,0.3138049046,0.6938907703,-0.1741914799,0.3330440919,1.1912562053,0.9181439678,0.7852644324,1.1804675659,1.1709577243,0.5580273469,0.3650344809,1.1396569411,-0.3235081732,0.2997456293,-0.7789128423,-0.2335119099
105,776.9634634165,917.8909583459,870.5104698768,766.5957555526,835.8584547776,0.1619533963,0.1037631564,0.9848531087,-1.2922414144,8.5364362929,5.4630533854,1.0613077879,0.5493066708,0.0479481953,1.0742316246,0.311932236,0.6734832128,-0.1756183952,0.3080623944,1.2572438717,0.9651865959,0.8177724679,1.2418175141,1.2031792799,0.3811259965,0.3648564617,1.1769206524,-0.2954916557,0.2703023553,-0.7824229399,-0.2126697302
108,935.1239780524,908.778530023,855.4832348946,918.6813205817,831.9221355732,0.0897454156,0.1051296658,0.9920925564,-0.6479899089,18.5607571072,6.8084632026,1.0552594662,0.4306187233,0.0490844585,1.0625204245,0.3068336845,0.6345715721,-0.1508882642,0.3080008526,1.2702982823,1.1465485493,0.8085100651,1.2739649614,1.1841381788,0.4031069974,0.4058830042,1.1599343618,-0.2868424753,0.1849044859,-0.7562173009,-0.2257257849
111,883.7348523262,964.9873187725,859.2077566293,864.8591128618,828.7761801695,0.0036960178,0.1081836842,0.9940660265,-0.8470945005,9.7926782679,5.9717531558,0.9682765802,0.5651067694,0.1172349254,0.9793234467,0.2009243468,0.5739487211,-0.1007286012,0.2433426132,1.2082278331,1.3944360018,0.9589156508,1.2877304951,0.9979386926,0.8125396172,0.5027784308,1.0207702915,-0.3346590698,0.0988334318,-0.7155576746,-0.2876478235
114,867.5866433168,933.9461826422,862.0592667017,853.6648841271,835.1714062813,0.0001627604,0.1090494792,0.9953511556,-1.7146809896,5.0360446506,5.0252448188,0.7970055938,0.747178336,0.1212671375,0.8070061207,0.0213367523,0.5662413637,-0.131901001,0.1383338446,1.1764623721,1.6782792807,1.0426657597,1.2679930528,0.8262353142,0.9647947748,0.5522534053,0.9163014491,-0.3309167922,0.0395790435,-0.6871873538,-0.35437422
117,870.9547267816,933.8790275378,855.4729043031,857.012306409,833.3995510004,0.0128264251,0.1099853516,0.9946311668,-1.2489036278,2.4368851273,5.2160418475,0.6472827792,0.7939796646,0.1131739542,0.6430616379,-0.0533197261,0.5806994637,-0.1376733681,0.1020779982,1.1316916943,1.828188618,1.0518893004,1.2128617764,0.7236564755,1.0313871702,0.5439188083,0.8631443977,-0.3295971453,-0.0281302339,-0.7044960856,-0.3707981706
120,871.9620572604,857.461726262,860.4888743865,858.9959607247,834.8976221329,0.0235188802,0.1120944553,0.9948086209,-1.5692986383,2.5882212321,5.340101454,0.6472827792,0.7973855734,0.112813279,0.6430616379,-0.0533197261,0.5202138424,-0.1219153827,0.1020779982,1.1316916943,1.8570788304,1.0514139732,1.2128617764,0.7236564755,1.0562652747,0.5810066064,0.8631443977,-0.3295971453,-0.0009314469,-0.719925344,-0.3707981706
123,875.4179601425,882.5622237768,852.9416754307,862.6430014586,834.8046389849,0.0267164442,0.1116909451,0.9946967231,-1.4575619168,3.7325880263,5.3176710341,0.4750247498,0.7902168234,0.1117426281,0.3902637661,-0.1164324954,0.5055482288,-0.1600021471,-0.1147958388,0.8531797528,1.9026100636,1.0364174446,0.8537291288,0.2423581531,1.0982253552,0.5697068175,0.2648893297,-0.6303563515,0.0322135246,-0.730684042,-0.5494576494
126,870.3709951547,945.9876004732,854.9253336589,855.2094483987,832.3095687475,0.0284729004,0.1106465657,0.9946153429,-1.7196655273,3.9141082764,5.0551520453,0.4814926982,0.7895675898,0.1584009603,0.3902637661,-0.1616591513,0.5324051976,-0.2331355214,-0.1183102106,0.701441288,1.9212223292,0.8490079244,0.7163300117,0.0968442932,0.9711357554,0.3787443737,0.1211601396,-0.5958134929,0.0149905011,-0.8017514547,-0.5371684035
129,867.9844078651,902.9463696602,859.786326873,856.4389038086,835.1972358899,0.0281711154,0.1095174153,0.9947340224,-1.5776062012,3.8916778565,5.2865176731,0.4815622568,0.7154055039,0.3158703943,0.392094632,-0.1198152329,0.5312319994,-0.2488481353,-0.0319692794,0.665600419,1.7851492564,0.6708699465,0.6547158758,0.0561148735,0.7889648477,0.2541410128,0.0869694352,-0.6012586951,-0.0872738672,-0.8895155986,-0.5275309086
132,869.3378436749,904.1654913487,859.1922607422,854.9873234675,838.0539089105,0.0319485135,0.1106126573,0.9952223036,-1.5161302355,3.2669491238,5.289009942,0.499639084,0.420006156,0.4470034639,0.3999038935,-0.0745895679,0.4827393293,-0.2546063364,0.0514686877,0.6204015613,1.511898756,0.583878994,0.6043427785,0.1587455894,0.5625145435,0.2592010895,0.1195611755,-0.5893345674,-0.1081422642,-0.8516652584,-0.5059121052
135,873.2999885755,913.8048283504,862.8754601112,858.2624214368,834.0865994967,0.0379412616,0.1088708948,0.9942220052,-1.6670509621,3.3532093189,5.1221663864,0.2274137388,0.2491035884,0.4715493619,0.0693735753,-0.1100428725,0.3587610821,-0.2683892349,0.0624782406,0.3555051486,1.5006882349,0.4801224371,0.3299096922,0.1648655285,0.5228486657,0.1379303783,-0.0107390514,-0.5810061693,-0.1555363089,-0.793278873,-0.5096137921
138,874.7980698806,904.5787549141,863.4075325208,860.9279613006,834.7684780023,0.0396389432,0.1082526313,0.994676378,-1.7624494765,3.7130652534,5.1062435574,0.1309406807,0.1268453884,0.4719828069,0.1075713088,-0.0831797371,0.1326685498,-0.2725910445,0.0697440828,0.2970178922,1.3537481626,0.3915024996,0.2707704504,0.1721557578,0.3711770276,0.0437828513,0.0039292212,-0.6101817489,-0.3337175548,-0.813684384,-0.5334398747
141,875.1493381598,902.2799823468,866.3003641764,860.3080671262,833.4253766965,0.0415344238,0.1068081326,0.9946662055,-1.6511281332,3.6146206326,5.1594119602,0.3433693449,0.3047237297,0.4752838711,0.4340146383,-0.0747313748,0.0851942127,-0.2884117663,0.0603533983,0.2867645522,1.2232484818,0.2955784996,0.2911806106,0.1975899488,0.3017912308,0.0367485794,0.0483647523,-0.6737875144,-0.4234968225,-0.7927538554,-0.5478470524
144,870.6551138071,888.6475055401,860.5611924392,859.0114581768,832.1649263822,0.0442097982,0.1070251465,0.994635688,-1.5821753608,3.9228312174,5.1552581787,0.7378336787,0.391640544,0.3974665304,0.6781461835,-0.0925324783,0.0716763114,-0.23799404,0.0147355261,0.1741066128,1.1426825523,0.1628617992,0.3490438263,0.2702805698,0.2757065793,-0.0475141288,0.0967678453,-0.7036945025,-0.4292339682,-0.726880908,-0.560371697
147,873.3206544534,898.498634534,860.7678222656,861.1655868139,833.564853766,0.0396931966,0.1083204481,0.9953036838,-1.4289008247,4.850370619,4.3415323893,0.7596341968,0.493509074,0.3030426999,0.6873309215,-0.12561662,0.0898285235,-0.2091810157,-0.089259165,0.1832622836,1.1014608939,0.136842745,0.4188653827,0.2379860729,0.2587163349,-0.0150528743,0.2046674688,-0.7785754601,-0.4015727739,-0.7465476593,-0.5929297407
150,876.7972185184,896.8559210362,862.9632763985,865.1380646534,838.1623902932,0.034020318,0.1061435276,0.9929673937,-1.0587988959,5.4850684272,4.6892038981,0.7596341968,0.492342035,0.0324987803,0.6848507524,-0.1552162617,0.0789625024,-0.2314756016,-0.1609367132,0.2184625864,0.9030372898,0.0954544371,0.4566214184,0.1431847314,0.1695153862,0.1452266897,0.2402905921,-0.8797292312,-0.4339644611,-0.8131125768,-0.5623108943
153,893.859770946,885.2071016752,855.7983507987,878.5949104505,836.5661714994,0.025648329,0.1126200358,0.9950595432,-0.7564036051,4.9222310384,5.4443613688,0.7596341968,0.4649857084,-0.0135761077,0.6868732174,-0.1982501646,0.0286803947,-0.2387144218,-0.1832038115,0.4354429046,0.8385095199,0.0988983413,0.5654976169,0.2279099176,0.1888063203,0.2514525105,0.276805679,-0.8721780976,-0.4175476034,-0.7843257586,-0.5313538114
156,863.4695270245,898.8034167167,855.7260264862,851.1904758551,843.002723107,0.0225185818,0.1156446669,0.9941440159,-0.7584804958,5.4588996039,5.8576626248,0.7596341968,0.442114234,0.0254788546,0.7015488148,-0.2153129727,0.0333217488,-0.2058888723,-0.1536409756,1.1326022546,0.8577641646,0.3385860473,1.0636579593,0.5158382555,0.2292461346,0.3561012149,0.4817002316,-0.8105107546,-0.416246444,-0.787457645,-0.5184466442
159,869.2913474059,919.5491677309,851.3454503769,863.815634703,834.3138897236,0.0084025065,0.119341815,0.9941835757,-1.0209994846,5.2822254322,5.9374152289,0.6789076924,0.5945588549,-0.0078036732,0.6538702448,-0.2100546907,0.0627872994,-0.2390246689,-0.1081812556,1.449598829,1.0711933375,0.5463229418,1.3524272442,0.6523096164,0.3250890275,0.4381433427,0.6172228853,-0.7574018439,-0.4402787586,-0.809660236,-0.5141218503
162,865.773454715,952.093547332,855.447070782,854.7600277631,834.9182833158,0.0099758572,0.1218939887,0.9944322374,-1.4795769585,4.0341525607,5.6549580892,0.4868480166,0.8841790159,0.0177149312,0.4646180371,-0.197672526,0.118351087,-0.2676722109,-0.0407172932,1.4887807369,1.3148650328,0.6623676817,1.3972446124,0.6566290259,0.5332687894,0.4496238828,0.5913377007,-0.6826597651,-0.462958157,-0.8176299135,-0.4714911083
165,866.7032971504,957.9825275128,858.9546360113,855.9119943472,836.8761158479,0.0114847819,0.1216973199,0.9933505588,-1.6257900662,3.6495123969,5.1054128011,0.494215548,1.1111632983,0.0852435355,0.6573868394,-0.0973557743,0.1649948557,-0.2027297815,0.1070496881,1.5105062326,1.4645249049,0.7325493693,1.4349484046,0.6847277085,0.8203326066,0.4096711675,0.6365420421,-0.514981846,-0.4293837051,-0.7687410712,-0.3691918353
168,863.113081712,945.9876028208,858.0506263146,852.683386387,838.2088865623,0.0110270182,0.1199476454,0.9946017795,-1.6382514106,4.7913869222,4.9488152398,0.5362512072,1.1121989489,0.1025958061,0.7542988062,0.0723259809,0.2034855236,-0.1710797995,0.3036855757,1.5153311491,1.5569070975,0.7441777984,1.4590204954,0.708085835,0.9128026168,0.3666810096,0.7067546248,-0.4029665291,-0.4299224615,-0.7817965945,-0.2726298869
171,849.3256303836,930.9810258914,865.0295856182,842.0057286972,835.9101132124,0.0016886393,0.115319146,0.9936353895,-2.2106424967,6.4308844672,5.1315816244,0.5170972745,1.1121989489,0.2473289246,0.7538241744,0.1401043584,0.2027952621,-0.2190906107,0.3719100853,1.3766005039,1.5904898246,0.6900042295,1.3623609145,0.5933240056,0.9021447698,0.3116181791,0.6497634848,-0.3624598086,-0.4085408151,-0.7905380726,-0.2157663455
174,879.0959863907,934.0753299028,921.5224953676,868.9865699182,833.7456571139,-0.0133972168,0.1162685818,0.9949849447,-0.7269117567,5.0530751546,6.1600579156,0.4921708902,1.1100635131,0.5570428173,0.7501290043,0.1901774953,0.1844861507,-0.2317662289,0.4305905302,1.0193163156,1.5579565764,0.7050691247,1.1286074321,0.4399200678,0.8688951333,0.3224647244,0.5733670394,-0.3148134649,-0.4141554336,-0.7940711379,-0.1520673136
177,817.7162553836,926.5797870342,842.0057271322,809.1875649477,833.5855196439,-0.0133666992,0.1181663231,0.9948685258,-2.0395067003,3.9685228136,5.8651394314,0.4814099471,1.0774624745,0.5782479644,0.7484390736,0.2594922582,0.1187329764,-0.2361616591,0.5144462983,0.9422334631,1.4590110779,0.6888368328,1.1007057428,0.4786859453,0.7825456262,0.3420714339,0.6449717482,-0.2492556373,-0.4239769081,-0.7873734435,-0.0843258177
180,911.7023573655,899.3509904911,840.0014131986,898.7362584823,842.9510654547,-0.0116644965,0.1187269423,0.9931776259,-1.6357591417,3.9066314697,5.507083469,0.4655294915,0.84340324,0.5782479644,0.7412880262,0.3308828871,0.0793777183,-0.3076823453,0.5881328583,0.9174347321,1.3483916918,0.6921057304,1.0871922175,0.537976265,0.4712470174,0.3767404258,0.686359028,-0.2747540424,-0.4239222308,-0.8381193876,-0.078075024
183,867.6073076297,892.9144373184,842.0263922276,855.9016621908,835.8377967247,-0.0081606264,0.1166811343,0.9947102865,-1.5067149975,3.8976316099,5.3583780925,0.4596561193,0.2882649501,0.5782479644,0.7377125025,0.3347514272,0.066508133,-0.3282627364,0.5901830196,0.9008743763,1.3453911543,0.8058462938,1.0739479065,0.5405664444,0.3844667673,0.4516241749,0.6816023588,-0.2874228656,-0.4333733122,-0.8378587763,-0.0821874738
186,748.0247974885,909.5843873635,852.626561874,741.4022725423,834.990605281,-0.0085957845,0.1172790527,0.9943169488,-1.4388699002,4.1334279378,5.3355322944,0.4596561193,0.2974066734,0.5819679697,0.7377125025,0.3347514272,0.074421289,-0.2481260647,0.5901830196,0.9008743763,1.3435271581,1.0487110416,1.0739479065,0.5405664444,0.5037741761,0.569413205,0.6816023588,-0.2874228656,-0.4571156104,-0.8209855159,-0.0821874738
