33,855.5762180426,868.9710701184,850.2658018455,847.6260947203,851.0974950546,0.1001473886,-0.4742612486,0.8635197393,-1.3758708813,4.4561767578,5.4944836652,0.1086585224,0.3474149605,0.3430421849,0.5389390588,0.1297571957,-0.0851917962,-0.2123671273,0.6360125542,0.2584682107,1.4986344179,0.9542618592,0.2067869455,0.0471439622,0.7311536471,0.4245007038,0.3562965095,-0.4953923821,-0.5081435442,-0.6067877809,0.4066340029
36,852.2287957607,861.3773858486,858.6291942107,848.0910135905,843.8705741687,0.1006334093,-0.4722323947,0.8658040365,-1.0492451986,4.4034237332,4.9384307861,0.1086585224,0.3603585959,0.3940469821,0.5389390588,0.1297571957,-0.0537812834,-0.2116648456,0.6360125542,0.2584682107,1.404058377,0.8720064362,0.2067869455,0.0471439622,0.7358400822,0.4398264289,0.3562965095,-0.4953923821,-0.4347741703,-0.5998011231,0.4066340029
39,855.3075984074,862.4931883201,858.1281104455,851.6812243339,847.9618647649,0.1015319824,-0.4707099067,0.8662075467,-1.7209116618,4.4574228922,4.9783070882,1.2004513343,0.4101443191,0.4585195581,1.0972235203,0.4706693192,-0.0185681282,-0.2196003695,0.6656772097,1.3670104345,1.2739680211,0.8576378226,1.1883076032,1.1901980639,0.7040941318,0.3379939099,1.037449797,-0.2244291653,-0.4463078677,-0.64194417,0.3859084348
42,853.039826222,859.8379813952,856.9451458271,845.6940910144,849.8422076885,0.1008673774,-0.4701504178,0.866156684,-1.5979597303,3.9593844944,4.972076416,1.2034851313,0.4165640473,0.3996820549,1.0972235203,0.4236309826,0.0141155745,-0.1964287559,0.6008731524,1.3180038532,1.0593019525,0.8394455711,1.0612192949,1.1132879257,0.603007257,0.2060750177,0.9822884798,-0.2227344414,-0.4705691536,-0.6811529597,0.3842797478
45,823.7963726337,844.9915450659,858.5052091158,830.4808905186,838.9062633025,0.102400038,-0.4717305501,0.8648715549,-2.6505279541,4.5816209581,4.3589782715,1.2034851313,0.4162108203,0.3707137008,1.0972235203,0.3529663582,0.0421171406,-0.2366048644,0.5775468151,1.2373093367,0.7858183384,0.7522347569,0.9772534172,1.039066871,0.4667451382,0.2151970069,0.9073760708,-0.1601109157,-0.4940835833,-0.6806053718,0.3489073714
48,855.0854711288,848.7987201397,852.4819195087,852.6523922651,847.0268632938,0.1027187771,-0.4827100966,0.8585917155,-3.8202328152,5.1785193549,3.7392340766,1.2034851313,0.3670236568,0.3777264059,1.0972235203,0.2888146142,0.0686143065,-0.2673664987,0.5812353492,1.1698498328,0.5509986878,0.6643086275,0.9157270988,0.9848357638,0.4286256234,0.1900791526,0.8515756527,-0.1676761111,-0.5318647822,-0.6932682594,0.3628570735
51,856.6713624612,864.2133945563,853.6183862931,850.0333408454,849.3824541141,0.1047227648,-0.4894217032,0.8546888564,-1.3307331226,3.7136190909,5.5451597991,1.1767319838,0.37205712,0.3966322541,1.0437100927,0.1992341081,0.0647052154,-0.2824458182,0.564412872,1.1964903673,0.5567678809,0.6214241982,0.8483729561,0.8913558523,0.322393626,0.2285863856,0.7628785372,-0.1737754593,-0.6160931389,-0.7173195283,0.377815942
54,851.3816090119,869.6012956668,855.8396723821,851.4797629332,854.3674292931,0.1020338271,-0.4844495985,0.8571065267,-0.5732218425,3.9087083605,5.6088511149,1.1089782317,0.3693603873,0.3855403165,0.8097515901,0.1984588702,0.0617411559,-0.2848288516,0.572665294,1.3773830334,0.7076800068,0.6124782761,0.9361381928,0.8622818589,0.2301761657,0.3210971157,0.6918523709,-0.1182976042,-0.646008869,-0.7424557408,0.3566052914
57,843.3746588291,845.2395058656,854.3106039977,843.7104343512,851.4849243164,0.0982937283,-0.4714016385,0.8659701877,-0.3271795202,3.8448785852,6.0394597937,0.9807972908,0.3430760503,0.33066384,0.7986183564,0.1911963324,0.0533903179,-0.2899128099,0.6378463507,1.4531173706,0.7919553717,0.577921172,1.0267017285,0.8459091186,0.2105364601,0.327630043,0.6213632425,-0.0620443896,-0.6018424233,-0.7607041399,0.4000835022
60,820.1235132462,830.09862264,860.0911067082,827.8876702724,850.0643334022,0.0969102648,-0.4769321018,0.8627251519,-2.6916503906,6.6875881619,6.3274553087,0.9796084563,0.338028272,0.3219289084,0.8550043702,0.2093933821,0.0495252734,-0.2635166447,0.6539284984,1.4558563232,0.8605142435,0.5324032903,1.0241784652,0.7963277102,0.1966375659,0.2761139373,0.5509358247,-0.0422173441,-0.5861027439,-0.7658819755,0.5205936332
